season,holiday,workingday,weathersit,temp,atemp,hum,windspeed,hr,day,mnth,yr,dayofweek,rush_hour
3,0,1,1,0.54,0.5152,0.77,0.0,4,14,9,1,4,0
4,0,0,1,0.32,0.3333,0.81,0.1343,10,4,12,0,6,0
1,0,1,2,0.22,0.2424,0.93,0.1045,21,18,1,0,1,0
4,0,1,3,0.62,0.5758,0.83,0.2537,18,13,10,0,3,1
3,0,1,1,0.8,0.7424,0.49,0.1343,8,5,7,1,3,1
1,0,1,2,0.6,0.6212,0.4,0.4478,19,8,3,1,3,1
1,0,1,1,0.26,0.2273,0.44,0.2985,22,21,12,1,4,0
1,0,1,1,0.52,0.5,0.55,0.1642,10,1,3,1,3,0
4,0,0,2,0.52,0.5,0.72,0.2239,21,27,10,1,5,0
4,0,0,1,0.64,0.5758,0.83,0.1343,19,25,9,0,6,1
2,0,1,2,0.6,0.6212,0.56,0.2537,0,14,5,1,0,0
4,0,1,1,0.52,0.5,0.59,0.1045,19,6,10,0,3,1
2,0,1,2,0.56,0.5303,0.78,0.0,14,21,3,1,2,0
1,0,0,2,0.48,0.4697,0.59,0.2836,14,5,3,0,5,0
1,0,0,2,0.3,0.2879,0.45,0.2537,18,15,1,0,5,1
4,0,0,1,0.42,0.4242,0.5,0.2537,19,12,11,0,5,1
3,0,0,3,0.66,0.6212,0.61,0.1045,4,14,7,1,5,0
2,0,0,2,0.44,0.4394,0.77,0.2239,5,22,4,1,6,0
2,0,1,1,0.42,0.4242,0.17,0.0896,18,27,3,1,1,1
1,0,1,1,0.36,0.3333,0.71,0.2985,16,2,2,0,2,1
3,0,1,1,0.76,0.6667,0.33,0.2985,15,14,7,0,3,0
1,0,0,2,0.16,0.197,0.93,0.0896,22,22,1,1,6,0
1,0,1,2,0.28,0.303,0.81,0.0896,8,26,1,1,3,1
4,0,1,2,0.3,0.2727,0.75,0.3881,17,27,11,1,1,1
2,0,1,1,0.82,0.7879,0.56,0.1343,10,31,5,0,1,0
4,0,1,1,0.58,0.5455,0.46,0.1045,15,8,11,0,1,0
3,0,1,1,0.44,0.4394,0.77,0.0,6,20,9,1,3,0
4,0,0,1,0.56,0.5303,0.49,0.2985,19,30,10,0,6,1
4,0,1,1,0.54,0.5152,0.73,0.2239,19,28,11,0,0,1
1,0,1,1,0.2,0.2273,0.55,0.0896,4,5,3,1,0,0
2,0,1,1,0.76,0.7121,0.62,0.2836,17,25,5,1,4,1
1,0,0,2,0.24,0.2273,0.7,0.2239,9,5,2,1,6,1
3,0,1,1,0.84,0.8182,0.56,0.2537,12,26,7,1,3,0
1,0,1,1,0.28,0.2727,0.45,0.2537,11,1,3,0,1,0
1,0,0,2,0.26,0.2727,0.65,0.1045,20,30,1,0,6,0
1,0,1,1,0.32,0.2879,0.36,0.3881,13,7,3,0,0,0
4,0,0,1,0.6,0.6212,0.4,0.2537,14,29,9,1,5,0
4,0,1,2,0.46,0.4545,0.88,0.0896,5,10,10,1,2,0
4,0,1,2,0.3,0.303,0.87,0.1343,7,31,10,1,2,1
3,0,0,3,0.72,0.697,0.74,0.2985,16,7,8,0,6,1
1,0,0,1,0.5,0.4848,0.77,0.1045,22,18,3,1,6,0
1,0,1,2,0.34,0.3333,0.71,0.194,22,21,2,1,1,0
4,0,1,2,0.38,0.3939,0.87,0.1045,8,17,12,1,0,1
1,0,1,2,0.48,0.4697,0.94,0.1343,11,27,1,1,4,0
2,0,1,1,0.42,0.4242,0.94,0.1642,2,20,4,0,2,0
1,0,1,2,0.24,0.2576,0.65,0.1045,9,24,12,1,0,1
1,0,1,2,0.3,0.2727,0.87,0.2985,21,26,12,1,2,0
3,0,1,1,0.74,0.6667,0.51,0.0,20,16,8,0,1,0
2,0,1,3,0.52,0.5,0.94,0.2985,4,18,5,0,2,0
3,0,1,2,0.68,0.6364,0.89,0.1343,4,9,8,1,3,0
4,0,1,2,0.46,0.4545,0.77,0.1045,8,1,10,1,0,1
3,0,1,1,0.74,0.6667,0.42,0.1343,16,31,8,0,2,1
3,0,1,1,0.74,0.6667,0.51,0.2239,18,15,8,1,2,1
4,0,1,1,0.24,0.2576,0.75,0.0896,9,30,11,1,4,1
4,0,1,2,0.56,0.5303,0.83,0.0896,4,2,10,1,1,0
4,0,1,2,0.52,0.5,0.59,0.2836,19,15,12,0,3,1
3,0,1,3,0.6,0.5152,0.94,0.194,1,18,9,1,1,0
1,0,0,1,0.34,0.3333,0.57,0.194,17,2,1,0,6,1
1,0,0,2,0.44,0.4394,0.94,0.0896,0,17,3,1,5,0
4,0,1,2,0.56,0.5303,0.73,0.2537,0,15,10,1,0,0
3,0,0,3,0.66,0.6212,0.65,0.2537,14,25,8,1,5,0
4,0,1,2,0.4,0.4091,0.66,0.0896,18,20,11,1,1,1
3,0,1,1,0.84,0.7879,0.49,0.2985,9,5,7,1,3,1
3,0,0,2,0.62,0.5758,0.83,0.0,7,22,7,1,6,1
4,0,1,1,0.4,0.4091,0.43,0.3881,9,11,10,1,3,1
2,0,0,1,0.56,0.5303,0.88,0.1045,4,5,5,1,5,0
4,0,0,1,0.6,0.6212,0.4,0.2985,14,16,10,0,6,0
2,0,1,1,0.5,0.4848,0.88,0.1343,2,21,3,1,2,0
3,0,1,2,0.6,0.5606,0.83,0.0896,0,21,8,1,1,0
4,0,1,1,0.6,0.5758,0.78,0.0,7,27,9,1,3,1
2,0,1,1,0.26,0.2273,0.3,0.3284,3,27,3,1,1,0
2,0,1,3,0.62,0.5606,0.88,0.3284,9,28,4,0,3,1
1,0,0,2,0.42,0.4242,0.82,0.2985,3,6,3,0,6,0
4,0,0,1,0.28,0.2879,0.81,0.1343,5,18,11,1,6,0
1,0,0,1,0.3,0.2879,0.33,0.2836,21,29,1,1,6,0
3,0,1,1,0.68,0.6364,0.65,0.1642,3,11,7,0,0,0
4,0,0,1,0.36,0.3485,0.4,0.1343,18,30,10,0,6,1
3,0,1,1,0.72,0.6667,0.54,0.2537,16,20,8,1,0,1
3,0,1,1,0.66,0.6061,0.83,0.0,23,3,7,1,1,0
4,0,1,3,0.48,0.4697,0.55,0.3881,6,5,12,1,2,0
3,0,1,1,0.8,0.697,0.27,0.3284,13,27,6,1,2,0
3,0,0,1,0.76,0.697,0.55,0.2239,11,29,7,1,6,0
3,0,1,1,0.72,0.697,0.74,0.1045,8,9,8,1,3,1
4,0,1,1,0.28,0.2879,0.75,0.1045,22,14,12,1,4,0
4,0,1,1,0.38,0.3939,0.71,0.1343,21,2,11,0,2,0
2,0,0,1,0.56,0.5303,0.43,0.0,10,19,5,1,5,0
1,0,1,1,0.56,0.5303,0.43,0.1642,23,14,3,1,2,0
3,0,1,1,0.72,0.697,0.74,0.3284,9,4,8,0,3,1
1,0,1,2,0.64,0.6212,0.57,0.194,14,19,3,1,0,0
4,0,1,1,0.36,0.3333,0.62,0.4179,0,30,11,0,2,0
3,0,1,1,0.82,0.7424,0.43,0.2239,16,17,8,0,2,1
1,0,0,3,0.22,0.197,0.75,0.4179,16,11,2,1,5,1
4,0,0,3,0.52,0.5,0.68,0.2985,0,28,10,1,6,0
4,0,0,1,0.3,0.3333,0.81,0.0,4,26,11,0,5,0
3,0,1,2,0.66,0.6061,0.78,0.1343,0,28,6,0,1,0
3,0,1,1,0.66,0.6061,0.83,0.1343,6,24,6,0,4,0
2,0,0,1,0.3,0.2879,0.31,0.2239,19,27,3,0,6,1
4,0,0,1,0.26,0.2576,0.44,0.1642,18,25,11,1,6,1
4,0,0,1,0.38,0.3939,0.62,0.2836,11,18,11,1,6,0
3,0,1,1,0.66,0.6212,0.5,0.0,23,30,6,0,3,0
2,0,1,3,0.64,0.5758,0.89,0.2836,10,12,6,1,1,0
4,0,1,1,0.4,0.4091,0.87,0.1045,6,24,10,0,0,0
1,0,1,1,0.38,0.3939,0.58,0.3881,16,19,1,0,2,1
4,0,1,2,0.24,0.2576,0.6,0.1045,20,6,12,1,3,0
1,0,1,1,0.54,0.5152,0.34,0.3582,18,1,3,1,3,1
4,0,1,1,0.34,0.3333,0.57,0.1642,17,14,12,1,4,1
4,0,1,1,0.32,0.303,0.53,0.2836,1,9,11,1,4,0
2,0,1,1,0.72,0.6667,0.54,0.3284,18,24,5,1,3,1
3,0,0,1,0.54,0.5152,0.64,0.1343,12,18,9,0,6,0
3,0,1,1,0.62,0.6212,0.57,0.2537,8,29,8,0,0,1
3,0,1,3,0.64,0.5758,0.89,0.1045,7,10,8,1,4,1
2,0,0,1,0.42,0.4242,0.71,0.1343,7,12,5,1,5,1
1,0,1,3,0.32,0.303,0.66,0.3284,5,17,1,1,1,0
3,0,1,2,0.66,0.6212,0.61,0.1642,10,15,7,0,4,0
2,0,1,1,0.7,0.6515,0.54,0.2985,17,25,4,0,0,1
1,0,1,2,0.2,0.2121,0.69,0.1343,4,7,1,0,4,0
2,0,0,3,0.32,0.3333,1.0,0.0896,3,23,4,0,5,0
4,0,1,2,0.58,0.5455,0.83,0.2239,19,11,10,0,1,1
1,0,1,1,0.54,0.5152,0.19,0.3284,16,2,3,0,2,1
2,0,1,1,0.64,0.6061,0.65,0.0896,0,7,6,0,1,0
1,0,0,1,0.1,0.0909,0.49,0.2985,9,12,2,1,6,1
1,0,1,2,0.24,0.2424,0.6,0.1343,8,28,12,1,4,1
4,0,1,2,0.66,0.6061,0.83,0.194,16,27,9,0,1,1
4,0,1,3,0.36,0.3485,0.81,0.2239,17,10,11,0,3,1
3,0,1,2,0.86,0.8939,0.63,0.2985,11,21,7,0,3,0
2,0,0,1,0.5,0.4848,0.72,0.1045,5,20,5,1,6,0
1,0,0,1,0.22,0.1818,0.44,0.5522,4,20,2,0,6,0
1,0,1,2,0.44,0.4394,0.82,0.1343,12,16,3,1,4,0
4,0,1,1,0.4,0.4091,0.76,0.0,21,8,11,0,1,0
3,0,1,1,0.82,0.7273,0.36,0.1343,9,6,7,1,4,1
1,0,0,1,0.26,0.2576,0.56,0.2239,4,20,3,0,6,0
2,0,1,1,0.76,0.7121,0.62,0.194,15,25,5,1,4,0
3,0,1,1,0.5,0.4848,0.77,0.0,4,17,9,1,0,0
3,0,0,1,0.76,0.697,0.55,0.2836,12,17,7,0,6,0
4,0,1,3,0.42,0.4242,0.88,0.1343,23,16,11,0,2,0
1,0,1,2,0.22,0.2576,0.87,0.0896,4,21,1,0,4,0
3,0,0,2,0.48,0.4697,0.67,0.2239,9,17,9,0,5,1
4,0,1,2,0.26,0.2879,0.6,0.0896,11,12,12,0,0,0
2,0,1,1,0.56,0.5303,0.83,0.0,2,2,5,1,2,0
1,0,0,1,0.12,0.197,0.8,0.0,3,12,2,0,5,0
2,0,1,1,0.68,0.6364,0.65,0.1045,17,15,5,1,1,1
1,0,1,1,0.3,0.303,0.65,0.1343,23,6,2,1,0,0
4,0,1,1,0.6,0.5455,0.88,0.0,0,28,9,0,2,0
3,0,0,1,0.76,0.6818,0.45,0.2836,18,16,7,0,5,1
4,0,1,1,0.3,0.3182,0.87,0.0896,5,8,11,0,1,0
3,0,1,2,0.62,0.5152,1.0,0.0,10,9,9,0,4,0
3,0,1,1,0.76,0.6818,0.4,0.1045,19,16,8,1,3,1
3,0,1,1,0.58,0.5455,0.88,0.1045,6,14,9,0,2,0
1,0,1,1,0.26,0.2273,0.48,0.2985,10,20,1,0,3,0
4,1,0,1,0.48,0.4697,0.88,0.0,1,10,10,0,0,0
1,0,0,1,0.32,0.3182,0.49,0.1642,1,18,2,1,5,0
1,0,1,1,0.7,0.6364,0.39,0.2537,17,15,3,1,3,1
1,0,0,1,0.32,0.3182,0.49,0.194,19,8,1,1,6,1
1,0,1,1,0.46,0.4545,0.63,0.3582,20,17,1,1,1,0
2,0,1,1,0.66,0.6212,0.41,0.2836,12,13,6,0,0,0
3,0,1,2,0.68,0.6364,0.89,0.1343,21,3,8,0,2,0
3,0,0,2,0.58,0.5455,0.56,0.1343,14,18,9,0,6,0
3,0,1,1,0.64,0.6212,0.47,0.194,14,20,9,1,3,0
4,0,1,1,0.34,0.303,0.42,0.3881,12,28,11,1,2,0
4,0,1,1,0.62,0.5455,0.94,0.1343,22,26,9,0,0,0
4,1,0,1,0.34,0.3333,0.81,0.194,2,8,10,1,0,0
2,0,0,2,0.22,0.2121,0.55,0.2239,10,27,3,0,6,0
1,0,1,2,0.4,0.4091,0.82,0.1343,20,26,1,1,3,0
1,0,1,1,0.2,0.2273,0.4,0.0896,18,7,1,0,4,1
1,0,0,2,0.46,0.4545,0.82,0.1045,2,18,3,1,6,0
3,0,1,1,0.5,0.4848,0.72,0.0896,5,12,9,1,2,0
3,0,1,1,0.76,0.6667,0.33,0.1343,16,14,7,0,3,1
1,0,1,1,0.46,0.4545,0.67,0.2537,3,18,2,0,4,0
3,0,1,1,0.78,0.7121,0.49,0.2537,15,14,9,0,2,0
2,0,0,1,0.4,0.4091,0.58,0.1343,1,14,4,1,5,0
1,0,1,1,0.32,0.3182,0.81,0.194,8,12,1,1,3,1
2,0,1,1,0.6,0.5606,0.83,0.194,5,13,6,1,2,0
1,0,0,3,0.16,0.1515,0.64,0.2239,0,21,1,1,5,0
4,0,1,1,0.32,0.3182,0.53,0.194,22,2,12,0,4,0
2,0,1,1,0.5,0.4848,0.27,0.3881,18,12,4,1,3,1
1,0,1,2,0.3,0.3333,0.7,0.0,9,15,3,0,1,1
4,0,1,2,0.56,0.5303,0.94,0.2239,9,14,10,0,4,1
4,0,0,1,0.54,0.5152,0.56,0.194,10,14,10,1,6,0
4,0,1,1,0.56,0.5303,0.68,0.0,22,29,9,0,3,0
1,0,1,1,0.22,0.2121,0.47,0.2836,13,19,1,1,3,0
2,0,1,1,0.54,0.5152,0.77,0.194,20,26,4,1,3,0
2,0,1,1,0.68,0.6364,0.57,0.5224,20,11,4,0,0,0
4,0,1,1,0.28,0.2727,0.65,0.2537,7,28,10,0,4,1
4,0,1,1,0.34,0.3333,0.61,0.1642,6,1,11,1,3,0
3,0,1,1,0.62,0.6212,0.43,0.2985,11,10,9,1,0,0
4,0,1,2,0.4,0.4091,0.71,0.0,19,20,11,1,1,1
3,0,1,1,0.8,0.7273,0.46,0.194,11,10,7,1,1,0
4,0,0,2,0.4,0.4091,0.76,0.3284,8,1,10,0,5,1
2,0,0,1,0.6,0.6212,0.4,0.1045,21,2,6,1,5,0
2,0,1,2,0.38,0.3939,0.54,0.0,12,30,3,1,4,0
1,0,1,1,0.34,0.3333,0.66,0.1642,3,17,3,0,3,0
1,0,1,2,0.34,0.3182,0.71,0.2239,3,22,2,1,2,0
1,0,1,2,0.18,0.2121,0.86,0.1045,2,23,1,1,0,0
3,0,1,1,0.66,0.6061,0.83,0.1642,5,31,7,1,1,0
4,0,1,1,0.36,0.3636,0.66,0.0896,21,20,12,0,1,0
1,0,1,1,0.32,0.303,0.49,0.2537,23,2,2,1,3,0
2,0,1,1,0.7,0.6364,0.37,0.0,13,13,6,0,0,0
4,0,0,2,0.6,0.5455,0.88,0.1045,1,25,9,0,6,0
2,0,1,1,0.7,0.6515,0.61,0.3284,10,24,5,0,1,0
3,0,1,1,0.7,0.6667,0.74,0.194,21,23,6,0,3,0
1,0,1,3,0.2,0.2576,0.86,0.0,7,23,1,1,0,1
1,0,1,1,0.24,0.2273,0.7,0.2537,6,27,2,1,0,0
4,0,0,2,0.38,0.3939,0.87,0.194,14,9,12,1,6,0
1,0,1,1,0.22,0.2273,0.55,0.194,16,27,1,0,3,1
1,0,1,1,0.2,0.197,0.47,0.2239,8,30,1,1,0,1
3,0,1,2,0.66,0.6212,0.65,0.0896,2,12,7,1,3,0
3,0,1,1,0.62,0.6061,0.61,0.1343,10,12,9,1,2,0
2,0,0,1,0.42,0.4242,0.26,0.2985,0,7,4,1,5,0
2,0,1,2,0.48,0.4697,0.67,0.0,6,19,4,0,1,0
1,0,1,1,0.58,0.5455,0.32,0.2537,13,1,3,1,3,0
3,0,0,1,0.66,0.5909,0.89,0.1343,0,29,7,1,6,0
2,0,1,1,0.6,0.6212,0.43,0.194,12,9,5,0,0,0
4,0,1,2,0.32,0.3182,0.76,0.1642,10,7,12,1,4,0
3,0,1,1,0.7,0.6667,0.79,0.0896,7,30,7,1,0,1
3,0,1,1,0.64,0.5758,0.89,0.1642,23,6,9,1,3,0
1,0,0,1,0.14,0.2121,0.93,0.0,4,30,1,0,6,0
3,0,1,1,0.68,0.6364,0.74,0.2537,22,31,7,1,1,0
2,0,1,3,0.52,0.5,0.77,0.5821,18,9,5,1,2,1
1,0,1,1,0.22,0.2121,0.51,0.2239,10,9,2,1,3,0
1,0,1,1,0.2,0.1818,0.51,0.3881,11,12,1,0,2,0
2,0,1,2,0.6,0.5606,0.83,0.1343,8,9,5,1,2,1
3,0,1,2,0.7,0.6667,0.84,0.0896,6,6,9,1,3,0
4,0,0,1,0.54,0.5152,0.45,0.4478,10,15,10,0,5,0
4,0,0,1,0.36,0.3485,0.62,0.1343,21,15,12,1,5,0
4,0,1,2,0.62,0.6061,0.61,0.0896,20,24,10,1,2,0
3,0,1,2,0.72,0.6667,0.58,0.1045,22,9,7,1,0,0
1,0,0,2,0.36,0.3636,0.93,0.0896,5,3,3,1,5,0
2,0,1,1,0.58,0.5455,0.6,0.2239,22,14,6,0,1,0
1,0,1,1,0.52,0.5,0.68,0.1343,22,15,3,1,3,0
2,0,1,2,0.52,0.5,0.94,0.0,11,22,3,1,3,0
4,0,0,1,0.58,0.5455,1.0,0.0896,0,24,9,0,5,0
4,0,1,1,0.44,0.4394,0.18,0.4179,15,8,11,1,3,0
1,1,0,1,0.4,0.4091,0.5,0.3284,13,25,12,1,1,0
2,0,1,1,0.9,0.8485,0.42,0.0,13,8,6,0,2,0
1,0,1,1,0.38,0.3939,0.82,0.2537,6,23,12,0,4,0
1,0,1,1,0.42,0.4242,0.32,0.3284,17,17,2,1,4,1
3,0,1,1,0.76,0.6818,0.4,0.0896,11,13,8,1,0,0
1,0,1,1,0.26,0.2727,0.52,0.1343,2,9,3,0,2,0
4,0,0,1,0.48,0.4697,0.72,0.0896,23,30,9,1,6,0
1,0,1,1,0.1,0.1364,0.49,0.1045,0,11,2,0,4,0
3,1,0,1,0.66,0.5909,0.89,0.0896,4,3,9,1,0,0
4,0,1,1,0.34,0.3636,0.87,0.0,0,7,11,0,0,0
3,0,1,1,0.8,0.7576,0.55,0.1642,18,5,7,0,1,1
1,0,1,1,0.18,0.1667,0.64,0.2836,5,31,1,0,0,0
2,0,0,1,0.54,0.5152,0.56,0.194,2,4,6,0,5,0
3,0,1,1,0.76,0.697,0.52,0.2537,18,5,8,0,4,1
1,0,1,1,0.34,0.3333,0.53,0.1642,0,2,3,1,4,0
1,0,1,1,0.22,0.2273,0.69,0.1642,2,6,1,1,4,0
3,0,1,1,0.8,0.697,0.29,0.0,14,11,8,0,3,0
4,0,1,2,0.36,0.3485,0.76,0.194,22,31,10,0,0,0
2,0,0,1,0.7,0.6667,0.74,0.194,11,26,5,1,5,0
3,0,1,1,0.72,0.6667,0.54,0.2537,15,20,8,1,0,0
3,0,0,1,0.9,0.8182,0.39,0.2985,16,4,8,1,5,1
2,0,1,1,0.56,0.5303,0.24,0.1343,20,3,4,1,1,0
2,0,1,3,0.3,0.303,0.93,0.1642,21,22,4,0,4,0
3,0,1,3,0.66,0.5909,0.89,0.2985,15,8,9,0,3,0
1,0,0,1,0.32,0.2727,0.29,0.5522,14,25,2,1,5,0
4,0,1,1,0.4,0.4091,0.76,0.0,19,3,10,0,0,1
2,0,1,1,0.56,0.5303,0.83,0.1045,2,17,4,1,1,0
4,0,0,1,0.24,0.2121,0.87,0.3582,20,29,10,0,5,0
2,0,1,1,0.48,0.4697,0.88,0.3284,0,11,4,0,0,0
1,0,0,2,0.56,0.5303,0.37,0.2836,16,7,1,1,5,1
2,0,1,1,0.8,0.7121,0.38,0.2239,16,7,6,0,1,1
1,0,1,2,0.16,0.197,0.64,0.0896,23,31,1,0,0,0
3,0,1,2,0.6,0.5606,0.83,0.1045,0,20,8,1,0,0
1,0,1,1,0.24,0.2273,0.75,0.194,18,28,1,0,4,1
4,0,1,1,0.24,0.2879,0.87,0.0,6,31,10,0,0,0
3,0,1,1,0.72,0.6818,0.7,0.2537,18,6,9,1,3,1
2,0,1,1,0.52,0.5,1.0,0.1343,6,18,5,0,2,0
1,0,1,2,0.44,0.4394,0.94,0.0,22,16,3,1,4,0
2,0,0,1,0.66,0.6212,0.44,0.2836,13,15,4,1,6,0
4,0,0,1,0.54,0.5152,0.68,0.1343,19,8,10,0,5,1
3,0,0,1,0.6,0.6061,0.64,0.0,5,26,6,0,6,0
2,0,1,1,0.26,0.2576,0.65,0.2239,21,24,3,0,3,0
3,0,1,1,0.72,0.697,0.74,0.1045,22,8,8,1,2,0
1,0,1,1,0.14,0.1212,0.5,0.2985,5,13,1,0,3,0
1,0,1,1,0.14,0.1515,0.86,0.1642,5,12,1,0,2,0
2,0,1,1,0.42,0.4242,0.41,0.1642,9,13,4,1,4,1
4,0,1,2,0.32,0.303,0.49,0.2239,11,12,12,1,2,0
3,0,1,1,0.82,0.7576,0.46,0.1642,21,29,7,0,4,0
2,0,1,1,0.62,0.6061,0.69,0.2239,12,2,5,0,0,0
2,0,1,1,0.56,0.5303,0.6,0.194,16,30,4,1,0,1
2,0,1,1,0.78,0.7424,0.62,0.1045,19,31,5,0,1,1
2,0,1,1,0.9,0.8182,0.35,0.1045,16,20,6,1,2,1
4,0,0,1,0.34,0.3485,0.87,0.0896,2,23,10,0,6,0
3,0,0,1,0.72,0.6818,0.66,0.1045,14,22,7,1,6,0
3,0,1,1,0.82,0.7273,0.38,0.2836,13,10,8,0,2,0
2,0,0,2,0.38,0.3939,0.87,0.0896,2,10,4,0,6,0
3,0,1,1,0.6,0.5758,0.78,0.0,5,15,9,0,3,0
4,0,1,1,0.22,0.2121,0.55,0.2836,6,8,12,0,3,0
3,0,0,1,0.76,0.7121,0.58,0.2537,20,17,7,0,6,0
3,0,1,1,0.66,0.6061,0.83,0.0896,6,1,8,0,0,0
4,0,1,3,0.54,0.5152,0.94,0.3881,4,12,10,0,2,0
4,0,0,2,0.36,0.3788,1.0,0.0,20,8,12,1,5,0
1,1,0,1,0.24,0.2273,0.35,0.2537,8,2,1,1,0,1
1,0,1,1,0.7,0.6364,0.23,0.3284,14,14,3,1,2,0
3,0,1,1,0.82,0.7576,0.46,0.3284,14,18,8,0,3,0
1,0,1,1,0.1,0.0758,0.33,0.4179,20,21,1,0,4,0
2,0,1,2,0.42,0.4242,0.47,0.2836,9,21,4,0,3,1
4,0,1,1,0.32,0.3333,0.45,0.1343,15,8,12,0,3,0
1,0,0,1,0.2,0.2576,0.86,0.0,7,1,1,0,5,1
2,0,0,2,0.62,0.6061,0.61,0.1642,22,13,5,1,6,0
4,0,1,1,0.66,0.6212,0.47,0.2985,17,29,9,0,3,1
2,0,1,2,0.42,0.4242,0.54,0.5522,5,21,4,0,3,0
3,0,1,2,0.9,0.7727,0.24,0.0,15,3,7,1,1,0
2,0,1,1,0.62,0.6212,0.5,0.2836,23,13,6,1,2,0
4,0,1,1,0.44,0.4394,0.94,0.0896,2,18,10,0,1,0
3,0,1,1,0.62,0.6212,0.57,0.1343,0,24,8,0,2,0
3,0,0,3,0.58,0.5455,0.88,0.2537,6,21,7,1,5,0
2,0,0,2,0.36,0.3485,0.81,0.2239,0,16,4,0,5,0
4,0,1,1,0.66,0.6061,0.78,0.194,14,13,10,0,3,0
1,0,0,1,0.26,0.2576,0.56,0.1642,23,26,2,1,6,0
3,0,1,1,0.82,0.7424,0.43,0.2985,19,26,7,0,1,1
2,0,0,2,0.36,0.3788,0.87,0.0,15,9,4,0,5,0
1,0,1,2,0.32,0.3333,0.87,0.0896,9,24,1,1,1,1
1,0,1,1,0.3,0.2879,0.81,0.2239,5,11,3,0,4,0
4,0,1,2,0.4,0.4091,0.86,0.2239,7,4,11,0,4,1
1,0,1,2,0.42,0.4242,0.71,0.0,17,26,1,1,3,1
1,0,1,2,0.22,0.2576,0.6,0.0896,9,5,3,1,0,1
2,0,0,3,0.68,0.6364,0.74,0.1045,8,19,6,0,6,1
3,0,1,1,0.82,0.7879,0.56,0.2985,10,24,7,1,1,0
3,0,1,3,0.6,0.5152,0.94,0.0,11,7,9,0,2,0
4,0,1,2,0.4,0.4091,0.76,0.0,8,17,10,1,2,1
2,0,1,1,0.8,0.7727,0.59,0.2239,19,19,6,1,1,1
4,0,0,2,0.4,0.4091,0.87,0.1045,1,9,12,1,6,0
4,0,1,1,0.36,0.3333,0.71,0.2537,8,1,11,0,1,1
2,0,1,1,0.54,0.5152,0.64,0.2836,1,15,6,0,2,0
4,0,1,1,0.28,0.2727,0.61,0.2239,1,12,12,1,2,0
4,0,0,1,0.54,0.5152,0.52,0.3881,21,16,10,0,6,0
2,0,1,3,0.46,0.4545,0.59,0.0,13,18,4,1,2,0
4,0,1,2,0.46,0.4545,0.94,0.1045,3,16,11,0,2,0
1,0,0,2,0.24,0.2424,0.7,0.1642,0,5,2,0,5,0
2,0,1,1,0.44,0.4394,0.35,0.1642,23,2,4,1,0,0
1,0,1,1,0.66,0.6212,0.39,0.2537,14,18,3,0,4,0
2,0,0,1,0.54,0.5152,0.16,0.3284,19,7,4,1,5,1
4,0,1,1,0.4,0.4091,0.82,0.1343,5,4,10,0,1,0
3,0,0,2,0.64,0.6061,0.69,0.2537,1,3,9,0,5,0
3,0,0,1,0.82,0.7879,0.56,0.1343,0,8,7,1,6,0
3,0,0,2,0.68,0.6364,0.69,0.0,10,19,8,1,6,0
1,0,1,1,0.42,0.4242,0.5,0.5821,17,27,1,1,4,1
1,0,1,1,0.26,0.2576,0.6,0.194,7,31,1,1,1,1
4,0,0,2,0.3,0.3333,0.87,0.0,10,2,12,1,6,0
2,0,1,1,0.72,0.6667,0.51,0.3881,18,11,4,0,0,1
1,0,1,3,0.56,0.5303,0.52,0.4925,1,9,3,1,4,0
3,0,1,2,0.76,0.7121,0.58,0.2239,13,3,8,0,2,0
2,0,0,1,0.4,0.4091,0.82,0.2537,3,31,3,1,5,0
4,0,1,2,0.32,0.3333,0.66,0.1045,23,26,11,1,0,0
1,0,0,1,0.54,0.5152,0.68,0.1642,21,17,3,1,5,0
1,0,1,1,0.52,0.5,0.42,0.2537,15,17,3,0,3,0
1,0,1,1,0.22,0.2727,0.8,0.0,16,28,1,0,4,1
3,0,1,1,0.7,0.6515,0.7,0.194,8,18,7,0,0,1
4,0,0,1,0.26,0.2576,0.6,0.194,1,17,11,1,5,0
3,0,1,1,0.76,0.7121,0.58,0.2537,11,18,8,0,3,0
4,0,1,1,0.22,0.2576,0.75,0.0896,7,9,12,0,4,1
4,0,1,1,0.16,0.1818,0.8,0.1045,6,12,12,0,0,0
1,0,1,3,0.32,0.3333,0.66,0.1045,9,27,12,0,1,1
4,0,1,1,0.44,0.4394,0.51,0.1343,19,11,10,1,3,1
2,0,1,2,0.32,0.303,0.87,0.3284,2,23,4,1,0,0
2,0,1,1,0.66,0.6061,0.78,0.1642,4,10,6,0,4,0
3,0,1,1,0.82,0.697,0.24,0.3881,17,27,6,1,2,1
2,0,1,2,0.6,0.5758,0.78,0.1343,7,19,6,1,1,1
4,0,1,1,0.38,0.3939,0.54,0.194,16,14,12,1,4,1
2,0,1,1,0.54,0.5152,0.28,0.2836,12,25,4,1,2,0
1,0,1,1,0.2,0.197,0.47,0.2239,6,5,1,0,2,0
4,0,0,1,0.52,0.5,0.55,0.194,16,23,10,0,6,1
2,0,0,1,0.66,0.6212,0.69,0.2537,15,15,5,0,6,0
3,0,1,1,0.66,0.6061,0.78,0.1045,5,16,7,1,0,0
3,0,0,1,0.74,0.697,0.66,0.3881,10,26,8,1,6,0
1,0,1,2,0.3,0.2879,0.75,0.2537,10,9,3,0,2,0
2,0,1,1,0.46,0.4545,0.51,0.1343,1,11,5,1,4,0
